service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,map_start_point,map_end_point,date
246670,342262,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-26 14:10:30.925000-05:00,2026-01-05 05:35:00-05:00,2026-01-05 07:50:00-05:00,20269,,2026-01-04 14:10:30.820000-05:00,2026-01-05 07:00:00-05:00,B2B,31481.0,COMPLETED,108080.0,POINT (-76.5175173 3.2703625),43816.0,POINT (-76.5389012 3.38733),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.5175173 3.2703625),POINT (-76.5389012 3.38733),2026-01-05
246671,342263,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-26 14:11:44.031000-05:00,2026-01-05 12:45:00-05:00,2026-01-05 13:50:00-05:00,20269,,2026-01-04 14:11:43.955000-05:00,2026-01-05 13:00:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),108080.0,POINT (-76.5175173 3.2703625),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.5389012 3.38733),POINT (-76.5175173 3.2703625),2026-01-05
246701,342293,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-26 15:05:33.269000-05:00,2026-01-05 06:01:00-05:00,2026-01-05 08:04:00-05:00,26834,,2026-01-04 15:05:33.137000-05:00,2026-01-05 07:00:00-05:00,B2B,27339.0,COMPLETED,137610.0,POINT (-76.5221507 3.4903512),5486.0,POINT (-76.5210434 3.4716911),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5221507 3.4903512),POINT (-76.5210434 3.4716911),2026-01-05
246727,342323,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-26 15:36:15.198000-05:00,2026-01-05 10:41:00-05:00,2026-01-05 11:47:00-05:00,20269,,2026-01-04 15:36:15.123000-05:00,2026-01-05 11:00:00-05:00,B2B,31481.0,FAILED,43816.0,POINT (-76.5389012 3.38733),137142.0,POINT (-76.54899449999999 3.4297117),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.5389012 3.38733),POINT (-76.54899449999999 3.4297117),2026-01-05
246729,342325,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-26 15:38:46.007000-05:00,2026-01-05 12:48:00-05:00,2026-01-05 13:22:00-05:00,2306,,2026-01-04 15:38:45.877000-05:00,2026-01-05 13:00:00-05:00,B2B,31482.0,COMPLETED,89134.0,POINT (-76.5348173 3.4615541),43815.0,POINT (-76.5062106 3.5024871),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.5348173 3.4615541),POINT (-76.5062106 3.5024871),2026-01-05
246733,342329,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-26 15:42:15.714000-05:00,2026-01-05 16:32:00-05:00,2026-01-05 17:36:00-05:00,2306,,2026-01-04 15:42:15.638000-05:00,2026-01-05 17:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),89134.0,POINT (-76.5348173 3.4615541),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.5062106 3.5024871),POINT (-76.5348173 3.4615541),2026-01-05
246781,342382,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,90004.0,2025-05-26 16:34:34.829000-05:00,2026-01-05 09:14:00-05:00,2026-01-05 10:46:00-05:00,2306,,2026-01-04 16:32:29.909000-05:00,2026-01-05 10:00:00-05:00,B2B,45184.0,COMPLETED,69791.0,POINT (-76.38704109999999 3.5356493),69791.0,POINT (-76.38704109999999 3.5356493),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.38704109999999 3.5356493),POINT (-76.31507669999999 3.5385042),2026-01-05
246781,342383,6.0,General Mechanics,GENERAL_MECHANICS,1499400.0,2025-05-26 16:34:34.863000-05:00,2026-01-05 10:46:00-05:00,2026-01-05 11:20:00-05:00,,4158.0,2026-01-04 16:32:29.909000-05:00,2026-01-05 10:00:00-05:00,B2B,45184.0,COMPLETED,69791.0,POINT (-76.38704109999999 3.5356493),69791.0,POINT (-76.38704109999999 3.5356493),1004,128005.0,POINT (-76.31507669999999 3.5385042),Palmotors Service Mecánica - Palmira,1,POINT (-76.31507669999999 3.5385042),POINT (-76.31507669999999 3.5385042),2026-01-05
246781,343375,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,90004.0,2025-05-28 11:17:57.367000-05:00,2026-01-05 11:20:00-05:00,2026-01-05 12:52:00-05:00,12077,,2026-01-04 16:32:29.909000-05:00,2026-01-05 10:00:00-05:00,B2B,45184.0,COMPLETED,69791.0,POINT (-76.38704109999999 3.5356493),69791.0,POINT (-76.38704109999999 3.5356493),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,2,POINT (-76.31507669999999 3.5385042),POINT (-76.5468388 3.4090961),2026-01-05
246825,342425,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-26 17:17:09.883000-05:00,2026-01-05 06:09:00-05:00,2026-01-05 06:57:00-05:00,9526,,2026-01-04 17:17:09.800000-05:00,2026-01-05 07:00:00-05:00,B2B,31482.0,FAILED,127118.0,POINT (-76.503269 3.4759053),43815.0,POINT (-76.5062106 3.5024871),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.503269 3.4759053),POINT (-76.5062106 3.5024871),2026-01-05
247159,342704,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-27 08:27:19.516000-05:00,2026-01-05 14:11:00-05:00,2026-01-05 16:10:00-05:00,72680,,2026-01-05 08:27:19.438000-05:00,2026-01-05 16:00:00-05:00,B2B,64404.0,COMPLETED,117730.0,POINT (-76.53999639999999 3.4158478),117729.0,POINT (-76.52444229999999 3.3360329),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.53999639999999 3.4158478),POINT (-76.52444229999999 3.3360329),2026-01-05
247243,342794,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-27 10:46:12.469000-05:00,2026-01-05 14:56:00-05:00,2026-01-05 17:44:00-05:00,26834,,2026-01-05 10:46:12.392000-05:00,2026-01-05 16:00:00-05:00,B2B,70662.0,COMPLETED,137763.0,POINT (-76.5216836 3.4699336),137253.0,POINT (-76.5373623 3.4545175),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5216836 3.4699336),POINT (-76.5373623 3.4545175),2026-01-05
247288,342844,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-27 12:24:37.636000-05:00,2026-01-05 16:11:00-05:00,2026-01-05 17:14:00-05:00,72680,,2026-01-05 12:24:37.572000-05:00,2026-01-05 17:30:00-05:00,B2B,27339.0,COMPLETED,5487.0,POINT (-76.5379671 3.371029999999999),137803.0,POINT (-76.5386795 3.3652853),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.5379671 3.371029999999999),POINT (-76.5386795 3.3652853),2026-01-05
248187,343826,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-29 10:16:44.650000-05:00,2026-01-08 06:11:00-05:00,2026-01-08 08:15:00-05:00,26834,,2025-12-24 10:16:44.587000-05:00,2026-01-08 07:00:00-05:00,B2B,64157.0,COMPLETED,138129.0,POINT (-76.5286261 3.462927),128399.0,POINT (-76.5148368 3.452736599999999),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5286261 3.462927),POINT (-76.5148368 3.452736599999999),2026-01-08
250430,346230,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 11:10:23.522000-05:00,2026-01-08 08:33:00-05:00,2026-01-08 09:56:00-05:00,12077,,2025-12-30 11:10:23.459000-05:00,2026-01-08 09:00:00-05:00,B2B,31482.0,COMPLETED,127118.0,POINT (-76.503269 3.4759053),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.503269 3.4759053),POINT (-76.5062106 3.5024871),2026-01-08
250434,346234,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 11:14:54.499000-05:00,2026-01-08 10:05:00-05:00,2026-01-08 10:34:00-05:00,12077,,2025-12-30 11:14:54.412000-05:00,2026-01-08 10:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),127118.0,POINT (-76.503269 3.4759053),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.5062106 3.5024871),POINT (-76.503269 3.4759053),2026-01-08
251967,347869,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-07 11:57:53.624000-05:00,2026-01-08 16:14:00-05:00,2026-01-08 16:19:00-05:00,26834,,2026-01-02 11:57:53.555000-05:00,2026-01-08 17:00:00-05:00,B2B,34226.0,FAILED,139462.0,POINT (-76.52754639999999 3.4738306),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.52754639999999 3.4738306),POINT (-76.53965687916794 3.4516627253884913),2026-01-08
252628,348578,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-06-09 14:54:33.462000-05:00,2026-01-08 06:13:00-05:00,2026-01-08 09:24:00-05:00,20269,,2026-01-04 14:54:33.388000-05:00,2026-01-08 07:00:00-05:00,B2B,70094.0,COMPLETED,61718.0,POINT (-76.5760895 3.2650443),102509.0,POINT (-76.5370647 3.416491),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.5760895 3.2650443),POINT (-76.5370647 3.416491),2026-01-08
252645,348598,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-06-09 15:22:22.329000-05:00,2026-01-08 15:49:00-05:00,2026-01-08 18:09:00-05:00,20269,,2026-01-04 15:22:22.264000-05:00,2026-01-08 16:30:00-05:00,B2B,70094.0,COMPLETED,102509.0,POINT (-76.5370647 3.416491),61718.0,POINT (-76.5760895 3.2650443),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.5370647 3.416491),POINT (-76.5760895 3.2650443),2026-01-08
252738,348698,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-09 17:08:03.702000-05:00,2026-01-08 13:40:00-05:00,2026-01-08 15:22:00-05:00,12077,,2026-01-04 17:08:03.624000-05:00,2026-01-08 16:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),139697.0,POINT (-76.5464507 3.446301799999999),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.5062106 3.5024871),POINT (-76.5464507 3.446301799999999),2026-01-08
253016,348994,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-10 08:46:33.292000-05:00,2026-01-08 07:06:00-05:00,2026-01-08 08:23:00-05:00,12077,,2026-01-05 08:46:33.223000-05:00,2026-01-08 07:30:00-05:00,B2B,31482.0,COMPLETED,92174.0,POINT (-76.5348228 3.4637392),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.5348228 3.4637392),POINT (-76.5062106 3.5024871),2026-01-08
253018,348996,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-10 08:47:59.047000-05:00,2026-01-08 12:15:00-05:00,2026-01-08 13:40:00-05:00,12077,,2026-01-05 08:47:58.984000-05:00,2026-01-08 15:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),92174.0,POINT (-76.5348228 3.4637392),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.5062106 3.5024871),POINT (-76.5348228 3.4637392),2026-01-08
253169,349167,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-10 14:50:13.488000-05:00,2026-01-08 13:35:00-05:00,2026-01-08 15:08:00-05:00,9526,,2026-01-05 14:50:13.414000-05:00,2026-01-08 14:00:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),120272.0,POINT (-76.5211898 3.4597716),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.5389012 3.38733),POINT (-76.5211898 3.4597716),2026-01-08
253742,349818,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-11 15:09:45.009000-05:00,2026-01-08 07:42:00-05:00,2026-01-08 08:59:00-05:00,9526,,2026-01-06 15:09:44.923000-05:00,2026-01-08 08:00:00-05:00,B2B,34226.0,COMPLETED,140022.0,POINT (-76.5292108 3.473452),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.5292108 3.473452),POINT (-76.53965687916794 3.4516627253884913),2026-01-08
253745,349821,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-11 15:10:45.954000-05:00,2026-01-08 13:55:00-05:00,2026-01-08 15:15:00-05:00,26834,,2026-01-06 15:10:45.899000-05:00,2026-01-08 15:30:00-05:00,B2B,34226.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),140023.0,POINT (-76.5292108 3.473452),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.53965687916794 3.4516627253884913),POINT (-76.5292108 3.473452),2026-01-08
254224,350328,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:23:42.798000-05:00,2026-01-08 07:55:00-05:00,2026-01-08 09:41:00-05:00,2306,,2026-01-07 10:23:42.730000-05:00,2026-01-08 08:00:00-05:00,B2B,31482.0,COMPLETED,140132.0,POINT (-76.5427805 3.3369551),43815.0,POINT (-76.5062106 3.5024871),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.5427805 3.3369551),POINT (-76.5062106 3.5024871),2026-01-08
254226,350330,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:25:43.400000-05:00,2026-01-08 12:18:00-05:00,2026-01-08 15:39:00-05:00,72680,,2026-01-07 10:25:43.326000-05:00,2026-01-08 14:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),140132.0,POINT (-76.5427805 3.3369551),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.5062106 3.5024871),POINT (-76.5427805 3.3369551),2026-01-08
254422,350548,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 16:08:44.674000-05:00,2026-01-08 06:04:00-05:00,2026-01-08 08:49:00-05:00,72680,,2026-01-07 16:08:44.611000-05:00,2026-01-08 07:30:00-05:00,B2B,31481.0,COMPLETED,139269.0,POINT (-76.54489439999999 3.4278168),43816.0,POINT (-76.5389012 3.38733),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.54489439999999 3.4278168),POINT (-76.5389012 3.38733),2026-01-08
254425,350551,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 16:09:49.426000-05:00,2026-01-08 08:49:00-05:00,2026-01-08 11:07:00-05:00,72680,,2026-01-07 16:09:49.365000-05:00,2026-01-08 10:00:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),139269.0,POINT (-76.54489439999999 3.4278168),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.5389012 3.38733),POINT (-76.54489439999999 3.4278168),2026-01-08
254453,350579,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 16:44:00.592000-05:00,2026-01-08 09:53:00-05:00,2026-01-08 09:57:00-05:00,9526,,2026-01-07 16:44:00.533000-05:00,2026-01-08 10:00:00-05:00,B2B,31482.0,COMPLETED,123673.0,POINT (-76.5007491 3.4810064),43815.0,POINT (-76.5062106 3.5024871),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.5007491 3.4810064),POINT (-76.5062106 3.5024871),2026-01-08
254456,350582,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-12 16:49:05.382000-05:00,2026-01-08 08:17:00-05:00,2026-01-08 10:02:00-05:00,26834,,2026-01-07 16:49:05.310000-05:00,2026-01-08 09:30:00-05:00,B2B,67756.0,COMPLETED,101800.0,POINT (-76.5158955 3.495715299999999),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5158955 3.495715299999999),POINT (-76.53965687916794 3.4516627253884913),2026-01-08
254496,350624,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,99485.0,2025-06-12 17:29:39.822000-05:00,2026-01-08 10:26:00-05:00,2026-01-08 12:08:00-05:00,2306,,2026-01-07 17:29:39.789000-05:00,2026-01-08 11:00:00-05:00,B2B,34226.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),102457.0,POINT (-76.3177872 3.5282571),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.53965687916794 3.4516627253884913),POINT (-76.3177872 3.5282571),2026-01-08
254723,350861,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-13 09:07:51.447000-05:00,2026-01-08 13:29:00-05:00,2026-01-08 15:12:00-05:00,2306,,2026-01-08 09:07:51.387000-05:00,2026-01-08 14:00:00-05:00,B2B,27323.0,COMPLETED,140282.0,POINT (-76.38704109999999 3.5356493),140283.0,POINT (-76.5314878 3.3632375),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.38704109999999 3.5356493),POINT (-76.5314878 3.3632375),2026-01-08
254762,350904,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-13 10:14:05.750000-05:00,2026-01-08 15:53:00-05:00,2026-01-08 16:58:00-05:00,9526,,2026-01-08 10:14:05.682000-05:00,2026-01-08 16:30:00-05:00,B2B,67756.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),101800.0,POINT (-76.5158955 3.495715299999999),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.53965687916794 3.4516627253884913),POINT (-76.5158955 3.495715299999999),2026-01-08
254776,350919,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-13 10:43:01.009000-05:00,2026-01-08 15:56:00-05:00,2026-01-08 17:17:00-05:00,72680,,2026-01-08 10:43:00.944000-05:00,2026-01-08 17:00:00-05:00,B2B,31481.0,FAILED,43816.0,POINT (-76.5389012 3.38733),140325.0,POINT (-76.5170852 3.369776099999999),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.5389012 3.38733),POINT (-76.5170852 3.369776099999999),2026-01-08
247938,343553,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-28 17:32:59.893000-05:00,2026-01-07 07:11:00-05:00,2026-01-07 08:59:00-05:00,20269,,2025-12-19 17:32:59.835000-05:00,2026-01-07 08:00:00-05:00,B2B,31482.0,COMPLETED,134975.0,POINT (-76.53610250000001 3.3884898),43815.0,POINT (-76.5062106 3.5024871),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.53610250000001 3.3884898),POINT (-76.5062106 3.5024871),2026-01-07
247940,343557,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-28 17:33:56.437000-05:00,2026-01-07 15:07:00-05:00,2026-01-07 16:31:00-05:00,20269,,2025-12-19 17:33:56.380000-05:00,2026-01-07 16:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),134975.0,POINT (-76.53610250000001 3.3884898),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,POINT (-76.5062106 3.5024871),POINT (-76.53610250000001 3.3884898),2026-01-07
251550,347437,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-06 13:38:15.463000-05:00,2026-01-07 07:06:00-05:00,2026-01-07 08:33:00-05:00,9526,,2025-12-28 13:38:15.386000-05:00,2026-01-07 07:00:00-05:00,B2B,34226.0,COMPLETED,139350.0,POINT (-76.5166663 3.37171),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.5166663 3.37171),POINT (-76.53965687916794 3.4516627253884913),2026-01-07
251551,347438,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-06 13:39:10.661000-05:00,2026-01-07 16:20:00-05:00,2026-01-07 19:07:00-05:00,9526,,2025-12-28 13:39:10.602000-05:00,2026-01-07 16:30:00-05:00,B2B,34226.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),139351.0,POINT (-76.5166663 3.37171),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.53965687916794 3.4516627253884913),POINT (-76.5166663 3.37171),2026-01-07
252465,348390,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-09 09:57:05.890000-05:00,2026-01-07 07:26:00-05:00,2026-01-07 08:02:00-05:00,12077,,2025-12-31 09:57:05.815000-05:00,2026-01-07 08:00:00-05:00,B2B,31482.0,COMPLETED,123539.0,POINT (-76.50786959999999 3.4920268),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.50786959999999 3.4920268),POINT (-76.5062106 3.5024871),2026-01-07
252468,348393,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-09 09:58:26.021000-05:00,2026-01-07 11:19:00-05:00,2026-01-07 11:41:00-05:00,12077,,2025-12-31 09:58:25.950000-05:00,2026-01-07 11:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),123539.0,POINT (-76.50786959999999 3.4920268),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.5062106 3.5024871),POINT (-76.50786959999999 3.4920268),2026-01-07
253691,349763,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 13:32:03.755000-05:00,2026-01-07 06:26:00-05:00,2026-01-07 08:44:00-05:00,26834,,2026-01-02 13:32:03.691000-05:00,2026-01-07 07:30:00-05:00,B2B,31482.0,COMPLETED,78458.0,POINT (-76.5032745 3.4603905),43815.0,POINT (-76.5062106 3.5024871),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5032745 3.4603905),POINT (-76.5062106 3.5024871),2026-01-07
253693,349765,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 13:34:01.926000-05:00,2026-01-07 15:40:00-05:00,2026-01-07 17:10:00-05:00,26834,,2026-01-02 13:34:01.858000-05:00,2026-01-07 16:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),112002.0,POINT (-76.5032631 3.4603953),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5062106 3.5024871),POINT (-76.5032631 3.4603953),2026-01-07
253748,349826,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-06-11 15:18:49.766000-05:00,2026-01-07 06:11:00-05:00,2026-01-07 09:36:00-05:00,72680,,2026-01-02 15:18:49.705000-05:00,2026-01-07 08:00:00-05:00,B2B,64404.0,COMPLETED,140024.0,POINT (-76.28080609999999 3.5262908),116276.0,POINT (-76.53999639999999 3.4158478),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.28080609999999 3.5262908),POINT (-76.53999639999999 3.4158478),2026-01-07
253753,349833,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-11 15:31:28.264000-05:00,2026-01-07 13:48:00-05:00,2026-01-07 16:09:00-05:00,72680,,2026-01-02 15:31:28.198000-05:00,2026-01-07 15:30:00-05:00,B2B,64404.0,FAILED,116276.0,POINT (-76.53999639999999 3.4158478),140024.0,POINT (-76.28080609999999 3.5262908),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,POINT (-76.53999639999999 3.4158478),POINT (-76.28080609999999 3.5262908),2026-01-07
254217,350321,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:05:45.588000-05:00,2026-01-07 07:22:00-05:00,2026-01-07 09:35:00-05:00,2306,,2026-01-03 10:05:45.520000-05:00,2026-01-07 07:30:00-05:00,B2B,31482.0,COMPLETED,73935.0,POINT (-76.53557119999999 3.3408577),43815.0,POINT (-76.5062106 3.5024871),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.53557119999999 3.3408577),POINT (-76.5062106 3.5024871),2026-01-07
254218,350322,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:08:30.621000-05:00,2026-01-07 17:16:00-05:00,2026-01-07 20:01:00-05:00,26834,,2026-01-03 10:08:30.553000-05:00,2026-01-07 17:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),73935.0,POINT (-76.53557119999999 3.3408577),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,POINT (-76.5062106 3.5024871),POINT (-76.53557119999999 3.3408577),2026-01-07
254264,350373,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-12 11:29:53.784000-05:00,2026-01-07 13:39:00-05:00,2026-01-07 15:12:00-05:00,2306,,2026-01-03 11:29:53.732000-05:00,2026-01-07 14:00:00-05:00,B2B,69500.0,COMPLETED,140137.0,POINT (-76.5291029 3.4241886),140141.0,POINT (-76.5377366 3.415632),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,POINT (-76.5291029 3.4241886),POINT (-76.5377366 3.415632),2026-01-07
254454,350580,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 16:45:17.694000-05:00,2026-01-07 14:03:00-05:00,2026-01-07 14:44:00-05:00,12077,,2026-01-03 16:45:17.637000-05:00,2026-01-07 14:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),123673.0,POINT (-76.5007491 3.4810064),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,POINT (-76.5062106 3.5024871),POINT (-76.5007491 3.4810064),2026-01-07
254534,350662,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-12 18:37:36.710000-05:00,2026-01-07 09:50:30-05:00,2026-01-07 10:42:10-05:00,9526,,2026-01-03 18:37:36.665000-05:00,2026-01-07 10:00:00-05:00,B2C,75712.0,COMPLETED,137020.0,POINT (-76.305027 3.5230642),137020.0,POINT (-76.305027 3.5230642),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,POINT (-76.305027 3.5230642),POINT (-76.31507669999999 3.5385042),2026-01-07
