service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,date
243574,338940,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-19 16:00:32.363000-05:00,2026-01-06 15:00:00-05:00,2026-01-06 16:43:00-05:00,20269,,2026-01-02 16:00:32.282000-05:00,2026-01-06 16:00:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),136484.0,POINT (-76.55530929999999 3.2563121),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-06
243708,339086,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-05-19 18:27:19.315000-05:00,2026-01-06 09:48:00-05:00,2026-01-06 10:56:00-05:00,2306,,2026-01-02 18:27:19.219000-05:00,2026-01-06 10:00:00-05:00,B2B,66563.0,COMPLETED,136515.0,POINT (-76.5503341 3.3444098),136516.0,POINT (-76.500389 3.4805779),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-06
243716,339094,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-05-19 18:34:09.375000-05:00,2026-01-06 11:12:00-05:00,2026-01-06 12:55:00-05:00,2306,,2026-01-02 18:34:09.283000-05:00,2026-01-06 11:30:00-05:00,B2B,66563.0,COMPLETED,136518.0,POINT (-76.500389 3.4805779),136519.0,POINT (-76.5503341 3.3444098),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-06
244020,339422,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-20 15:38:26.534000-05:00,2026-01-06 05:56:00-05:00,2026-01-06 08:04:00-05:00,72680,,2026-01-03 15:38:26.457000-05:00,2026-01-06 07:00:00-05:00,B2B,31482.0,COMPLETED,104141.0,POINT (-76.5296978 3.4605192),43815.0,POINT (-76.5062106 3.5024871),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-06
244022,339424,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-20 15:39:39.412000-05:00,2026-01-06 13:31:00-05:00,2026-01-06 14:03:00-05:00,72680,,2026-01-03 15:39:39.337000-05:00,2026-01-06 13:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),104141.0,POINT (-76.5296978 3.4605192),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-06
244369,339796,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-21 09:50:27.644000-05:00,2026-01-06 07:42:00-05:00,2026-01-06 09:36:00-05:00,9526,,2026-01-04 09:50:27.564000-05:00,2026-01-06 08:00:00-05:00,B2B,71459.0,COMPLETED,136770.0,POINT (-76.5240614 3.2713627),136771.0,POINT (-76.5465835 3.3958863),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-06
244372,339799,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-21 09:54:15.709000-05:00,2026-01-06 14:38:00-05:00,2026-01-06 16:07:00-05:00,9526,,2026-01-04 09:54:15.628000-05:00,2026-01-06 15:30:00-05:00,B2B,71459.0,COMPLETED,136771.0,POINT (-76.5465835 3.3958863),136770.0,POINT (-76.5240614 3.2713627),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-06
244409,339841,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-21 11:20:47.277000-05:00,2026-01-06 14:29:00-05:00,2026-01-06 14:30:00-05:00,2306,,2026-01-04 11:20:47.198000-05:00,2026-01-06 15:00:00-05:00,B2B,31481.0,FAILED,43816.0,POINT (-76.5389012 3.38733),136798.0,POINT (-76.54304139999999 3.3470731),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-06
244516,339962,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-21 15:16:05.151000-05:00,2026-01-06 06:05:00-05:00,2026-01-06 09:06:00-05:00,26834,,2026-01-04 15:16:05.067000-05:00,2026-01-06 07:30:00-05:00,B2B,31482.0,COMPLETED,113078.0,POINT (-76.520129 3.3440558),43815.0,POINT (-76.5062106 3.5024871),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-06
244518,339964,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-21 15:18:27.060000-05:00,2026-01-06 16:32:00-05:00,2026-01-06 18:18:00-05:00,2306,,2026-01-04 15:18:26.980000-05:00,2026-01-06 16:40:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),113078.0,POINT (-76.520129 3.3440558),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-06
244893,340364,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-22 09:25:17.409000-05:00,2026-01-06 08:08:00-05:00,2026-01-06 09:31:00-05:00,12077,,2026-01-05 09:25:17.324000-05:00,2026-01-06 09:00:00-05:00,B2B,31482.0,COMPLETED,136970.0,POINT (-76.53597479999999 3.4546938),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-06
244895,340366,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-22 09:27:05.991000-05:00,2026-01-06 14:19:00-05:00,2026-01-06 15:42:00-05:00,12077,,2026-01-05 09:27:05.902000-05:00,2026-01-06 14:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),136970.0,POINT (-76.53597479999999 3.4546938),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-06
244930,340405,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-05-22 10:29:33.652000-05:00,2026-01-06 06:52:00-05:00,2026-01-06 08:53:00-05:00,2306,,2026-01-05 10:29:33.569000-05:00,2026-01-06 07:00:00-05:00,B2B,59955.0,COMPLETED,135472.0,POINT (-76.53846109999999 3.2710398),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-06
244931,340406,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-05-22 10:31:19.926000-05:00,2026-01-06 12:03:00-05:00,2026-01-06 14:51:00-05:00,26834,,2026-01-05 10:31:19.835000-05:00,2026-01-06 13:00:00-05:00,B2B,59955.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),135476.0,POINT (-76.53846109999999 3.2710398),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-06
244965,340441,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-22 11:54:35.059000-05:00,2026-01-06 08:16:00-05:00,2026-01-06 10:06:00-05:00,72680,,2026-01-05 11:54:34.984000-05:00,2026-01-06 09:00:00-05:00,B2B,31482.0,COMPLETED,65765.0,POINT (-76.55279689999999 3.4584107),43815.0,POINT (-76.5062106 3.5024871),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-06
244966,340442,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-22 11:55:57.710000-05:00,2026-01-06 16:19:00-05:00,2026-01-06 17:22:00-05:00,72680,,2026-01-05 11:55:57.558000-05:00,2026-01-06 16:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),65765.0,POINT (-76.55279689999999 3.4584107),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-06
245025,340508,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,134133.0,2025-05-22 14:48:20.459000-05:00,2026-01-06 05:27:00-05:00,2026-01-06 09:15:00-05:00,20269,,2026-01-05 14:48:20.246000-05:00,2026-01-06 07:00:00-05:00,B2B,58498.0,COMPLETED,137041.0,POINT (-76.38704109999999 3.5356493),137042.0,POINT (-76.2926961 3.894080299999999),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-06
245029,340512,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,134133.0,2025-05-22 14:53:08.194000-05:00,2026-01-06 09:16:00-05:00,2026-01-06 10:56:00-05:00,20269,,2026-01-05 14:53:08.113000-05:00,2026-01-06 09:30:00-05:00,B2B,58498.0,COMPLETED,137044.0,POINT (-76.2926961 3.894080299999999),137045.0,POINT (-76.38704109999999 3.5356493),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-06
245036,340519,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-22 15:00:08.426000-05:00,2026-01-06 09:16:00-05:00,2026-01-06 11:38:00-05:00,26834,,2026-01-05 15:00:08.339000-05:00,2026-01-06 10:30:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),137048.0,POINT (-76.5119697 3.4626104),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-06
245052,340536,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-22 15:26:25.536000-05:00,2026-01-06 09:31:00-05:00,2026-01-06 10:37:00-05:00,12077,,2026-01-05 15:26:25.456000-05:00,2026-01-06 10:30:00-05:00,B2B,68419.0,COMPLETED,137052.0,POINT (-76.511057 3.482143),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-06
247938,343553,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-28 17:32:59.893000-05:00,2026-01-09 07:11:00-05:00,2026-01-09 08:59:00-05:00,20269,,2025-12-21 17:32:59.835000-05:00,2026-01-09 08:00:00-05:00,B2B,31482.0,COMPLETED,134975.0,POINT (-76.53610250000001 3.3884898),43815.0,POINT (-76.5062106 3.5024871),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-09
247940,343557,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-28 17:33:56.437000-05:00,2026-01-09 15:07:00-05:00,2026-01-09 16:31:00-05:00,20269,,2025-12-21 17:33:56.380000-05:00,2026-01-09 16:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),134975.0,POINT (-76.53610250000001 3.3884898),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-09
251550,347437,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-06 13:38:15.463000-05:00,2026-01-09 07:06:00-05:00,2026-01-09 08:33:00-05:00,9526,,2025-12-30 13:38:15.386000-05:00,2026-01-09 07:00:00-05:00,B2B,34226.0,COMPLETED,139350.0,POINT (-76.5166663 3.37171),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-09
251551,347438,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-06 13:39:10.661000-05:00,2026-01-09 16:20:00-05:00,2026-01-09 19:07:00-05:00,9526,,2025-12-30 13:39:10.602000-05:00,2026-01-09 16:30:00-05:00,B2B,34226.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),139351.0,POINT (-76.5166663 3.37171),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-09
252465,348390,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-09 09:57:05.890000-05:00,2026-01-09 07:26:00-05:00,2026-01-09 08:02:00-05:00,12077,,2026-01-02 09:57:05.815000-05:00,2026-01-09 08:00:00-05:00,B2B,31482.0,COMPLETED,123539.0,POINT (-76.50786959999999 3.4920268),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-09
252468,348393,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-09 09:58:26.021000-05:00,2026-01-09 11:19:00-05:00,2026-01-09 11:41:00-05:00,12077,,2026-01-02 09:58:25.950000-05:00,2026-01-09 11:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),123539.0,POINT (-76.50786959999999 3.4920268),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-09
253691,349763,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 13:32:03.755000-05:00,2026-01-09 06:26:00-05:00,2026-01-09 08:44:00-05:00,26834,,2026-01-04 13:32:03.691000-05:00,2026-01-09 07:30:00-05:00,B2B,31482.0,COMPLETED,78458.0,POINT (-76.5032745 3.4603905),43815.0,POINT (-76.5062106 3.5024871),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-09
253693,349765,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 13:34:01.926000-05:00,2026-01-09 15:40:00-05:00,2026-01-09 17:10:00-05:00,26834,,2026-01-04 13:34:01.858000-05:00,2026-01-09 16:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),112002.0,POINT (-76.5032631 3.4603953),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-09
253748,349826,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-06-11 15:18:49.766000-05:00,2026-01-09 06:11:00-05:00,2026-01-09 09:36:00-05:00,72680,,2026-01-04 15:18:49.705000-05:00,2026-01-09 08:00:00-05:00,B2B,64404.0,COMPLETED,140024.0,POINT (-76.28080609999999 3.5262908),116276.0,POINT (-76.53999639999999 3.4158478),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-09
253753,349833,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-11 15:31:28.264000-05:00,2026-01-09 13:48:00-05:00,2026-01-09 16:09:00-05:00,72680,,2026-01-04 15:31:28.198000-05:00,2026-01-09 15:30:00-05:00,B2B,64404.0,FAILED,116276.0,POINT (-76.53999639999999 3.4158478),140024.0,POINT (-76.28080609999999 3.5262908),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-09
254217,350321,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:05:45.588000-05:00,2026-01-09 07:22:00-05:00,2026-01-09 09:35:00-05:00,2306,,2026-01-05 10:05:45.520000-05:00,2026-01-09 07:30:00-05:00,B2B,31482.0,COMPLETED,73935.0,POINT (-76.53557119999999 3.3408577),43815.0,POINT (-76.5062106 3.5024871),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-09
254218,350322,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:08:30.621000-05:00,2026-01-09 17:16:00-05:00,2026-01-09 20:01:00-05:00,26834,,2026-01-05 10:08:30.553000-05:00,2026-01-09 17:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),73935.0,POINT (-76.53557119999999 3.3408577),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-09
254264,350373,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-12 11:29:53.784000-05:00,2026-01-09 13:39:00-05:00,2026-01-09 15:12:00-05:00,2306,,2026-01-05 11:29:53.732000-05:00,2026-01-09 14:00:00-05:00,B2B,69500.0,COMPLETED,140137.0,POINT (-76.5291029 3.4241886),140141.0,POINT (-76.5377366 3.415632),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-09
254454,350580,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 16:45:17.694000-05:00,2026-01-09 14:03:00-05:00,2026-01-09 14:44:00-05:00,12077,,2026-01-05 16:45:17.637000-05:00,2026-01-09 14:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),123673.0,POINT (-76.5007491 3.4810064),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-09
254534,350662,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-12 18:37:36.710000-05:00,2026-01-09 09:50:30-05:00,2026-01-09 10:42:10-05:00,9526,,2026-01-05 18:37:36.665000-05:00,2026-01-09 10:00:00-05:00,B2C,75712.0,COMPLETED,137020.0,POINT (-76.305027 3.5230642),137020.0,POINT (-76.305027 3.5230642),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-09
254534,350663,3.0,Wash and Polish,WASH_AND_POLISH,33250.0,2025-06-12 18:37:36.767000-05:00,2026-01-09 10:42:10-05:00,2026-01-09 11:47:20-05:00,,4157.0,2026-01-05 18:37:36.665000-05:00,2026-01-09 10:00:00-05:00,B2C,75712.0,COMPLETED,137020.0,POINT (-76.305027 3.5230642),137020.0,POINT (-76.305027 3.5230642),1004,127839.0,POINT (-76.31507669999999 3.5385042),Palmotors - Lavados,1,2026-01-09
254534,350664,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-12 18:37:36.816000-05:00,2026-01-09 11:47:20-05:00,2026-01-09 13:22:58-05:00,9526,,2026-01-05 18:37:36.665000-05:00,2026-01-09 10:00:00-05:00,B2C,75712.0,COMPLETED,137020.0,POINT (-76.305027 3.5230642),137020.0,POINT (-76.305027 3.5230642),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,2,2026-01-09
254710,350848,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-13 08:36:10.029000-05:00,2026-01-09 09:53:00-05:00,2026-01-09 11:12:00-05:00,72680,,2026-01-06 08:36:09.964000-05:00,2026-01-09 10:30:00-05:00,B2B,67756.0,COMPLETED,140273.0,POINT (-76.5372525 3.3647946),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-09
254746,350888,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-13 09:52:07.334000-05:00,2026-01-09 08:02:00-05:00,2026-01-09 10:10:00-05:00,12077,,2026-01-06 09:52:07.274000-05:00,2026-01-09 09:00:00-05:00,B2B,31482.0,COMPLETED,123673.0,POINT (-76.5007491 3.4810064),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-09
255326,351506,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-14 12:32:59.135000-05:00,2026-01-09 09:37:00-05:00,2026-01-09 10:44:00-05:00,20269,,2026-01-07 12:32:59.072000-05:00,2026-01-09 10:30:00-05:00,B2B,59955.0,COMPLETED,140487.0,POINT (-76.5216062 3.4957716),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-09
249991,345760,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-03 15:21:30.018000-05:00,2026-01-05 05:56:00-05:00,2026-01-05 07:59:00-05:00,72680,,2025-12-13 15:21:29.948000-05:00,2026-01-05 07:00:00-05:00,B2B,34226.0,COMPLETED,138797.0,POINT (-76.52044649999999 3.4803039),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-05
249994,345763,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-03 15:22:47.904000-05:00,2026-01-05 13:30:00-05:00,2026-01-05 14:53:00-05:00,72680,,2025-12-13 15:22:47.834000-05:00,2026-01-05 14:00:00-05:00,B2B,34226.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),138800.0,POINT (-76.52044649999999 3.4803039),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-05
255994,352219,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 16:30:13.546000-05:00,2026-01-05 13:22:00-05:00,2026-01-05 15:28:00-05:00,12077,,2025-12-26 16:30:13.482000-05:00,2026-01-05 15:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),123820.0,POINT (-76.2951891 3.5535604),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-05
257552,353877,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-19 11:03:33.717000-05:00,2026-01-05 06:42:00-05:00,2026-01-05 07:31:00-05:00,12077,,2025-12-29 11:03:33.661000-05:00,2026-01-05 07:00:00-05:00,B2B,31482.0,COMPLETED,104410.0,POINT (-76.4947404 3.5362664),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-05
258525,354909,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-21 11:12:01.619000-05:00,2026-01-05 14:19:00-05:00,2026-01-05 15:21:00-05:00,2306,,2025-12-31 11:12:01.551000-05:00,2026-01-05 14:30:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),141493.0,POINT (-76.5020369 3.2726397),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-05
258918,355308,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-23 12:48:28.049000-05:00,2026-01-05 12:35:27-05:00,2026-01-05 13:23:56-05:00,20269,,2026-01-02 12:48:27.996000-05:00,2026-01-05 13:00:00-05:00,B2C,71610.0,COMPLETED,130015.0,POINT (-76.523209 3.478859),130015.0,POINT (-76.523209 3.478859),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-05
258918,355309,3.0,Wash and Polish,WASH_AND_POLISH,31654.0,2025-06-23 12:48:28.137000-05:00,2026-01-05 13:23:56-05:00,2026-01-05 14:07:20-05:00,,1081.0,2026-01-02 12:48:27.996000-05:00,2026-01-05 13:00:00-05:00,B2C,71610.0,COMPLETED,130015.0,POINT (-76.523209 3.478859),130015.0,POINT (-76.523209 3.478859),1004,85107.0,POINT (-76.53012650000001 3.4665796),Pits Detailing Wash - Av Sexta Cali,1,2026-01-05
258918,355310,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-23 12:48:28.197000-05:00,2026-01-05 14:07:20-05:00,2026-01-05 14:32:27-05:00,20269,,2026-01-02 12:48:27.996000-05:00,2026-01-05 13:00:00-05:00,B2C,71610.0,COMPLETED,130015.0,POINT (-76.523209 3.478859),130015.0,POINT (-76.523209 3.478859),1004,26088.0,POINT (-76.493671 3.414003),Casa,2,2026-01-05
259282,355720,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-06-24 15:33:33.714000-05:00,2026-01-05 08:12:00-05:00,2026-01-05 09:53:00-05:00,72680,,2026-01-03 15:33:33.644000-05:00,2026-01-05 09:00:00-05:00,B2B,70096.0,COMPLETED,141722.0,POINT (-76.5033566 3.513700499999999),141723.0,POINT (-76.5388064 3.4185119),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-05
259285,355723,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-06-24 15:34:39.974000-05:00,2026-01-05 13:52:00-05:00,2026-01-05 15:52:00-05:00,26834,,2026-01-03 15:34:39.903000-05:00,2026-01-05 15:00:00-05:00,B2B,70096.0,COMPLETED,141723.0,POINT (-76.5388064 3.4185119),141722.0,POINT (-76.5033566 3.513700499999999),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-05
259574,356023,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-25 08:11:20.670000-05:00,2026-01-05 07:32:00-05:00,2026-01-05 08:08:00-05:00,12077,,2026-01-04 08:11:20.595000-05:00,2026-01-05 08:30:00-05:00,B2B,31482.0,COMPLETED,121427.0,POINT (-76.5080598 3.494737900000001),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-05
259579,356028,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-06-25 08:18:49.840000-05:00,2026-01-05 05:52:00-05:00,2026-01-05 08:41:00-05:00,26834,,2026-01-04 08:18:49.744000-05:00,2026-01-05 07:00:00-05:00,B2B,64404.0,COMPLETED,141786.0,POINT (-76.5010862 3.5565515),141787.0,POINT (-76.53985829999999 3.4160131),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-05
259737,356209,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-25 11:57:26.980000-05:00,2026-01-05 07:43:00-05:00,2026-01-05 08:56:00-05:00,2306,,2026-01-04 11:57:26.919000-05:00,2026-01-05 08:00:00-05:00,B2B,27402.0,COMPLETED,8147.0,POINT (-76.53832489999999 3.3896682),141853.0,POINT (-76.5532382 3.2662192),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-05
259739,356211,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-25 11:59:20.926000-05:00,2026-01-05 10:08:00-05:00,2026-01-05 11:03:00-05:00,72680,,2026-01-04 11:59:20.860000-05:00,2026-01-05 11:00:00-05:00,B2B,69713.0,FAILED,141855.0,POINT (-76.52726129999999 3.3940658),141856.0,POINT (-76.51696559999999 3.5037252),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-05
259744,356216,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-25 12:04:01.380000-05:00,2026-01-05 17:11:00-05:00,2026-01-05 17:17:00-05:00,2306,,2026-01-04 12:04:01.314000-05:00,2026-01-05 17:30:00-05:00,B2B,31481.0,FAILED,43816.0,POINT (-76.5389012 3.38733),140645.0,POINT (-76.5064253 3.3695078),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2026-01-05
259818,356299,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-25 13:59:20.344000-05:00,2026-01-05 07:11:00-05:00,2026-01-05 09:05:00-05:00,9526,,2026-01-04 13:59:20.271000-05:00,2026-01-05 08:00:00-05:00,B2B,64404.0,COMPLETED,128454.0,POINT (-76.5314908 3.4681804),128455.0,POINT (-76.53999639999999 3.4158478),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-05
259827,356308,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-25 14:19:04.965000-05:00,2026-01-05 07:21:32-05:00,2026-01-05 09:03:00-05:00,20269,,2026-01-04 14:19:04.910000-05:00,2026-01-05 08:01:00-05:00,B2C,34019.0,COMPLETED,49974.0,POINT (-76.5041756 3.5255233),49974.0,POINT (-76.5041756 3.5255233),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2026-01-05
259827,356309,3.0,Wash and Polish,WASH_AND_POLISH,31654.0,2025-06-25 14:19:05.237000-05:00,2026-01-05 09:03:00-05:00,2026-01-05 10:04:12-05:00,,1081.0,2026-01-04 14:19:04.910000-05:00,2026-01-05 08:01:00-05:00,B2C,34019.0,COMPLETED,49974.0,POINT (-76.5041756 3.5255233),49974.0,POINT (-76.5041756 3.5255233),1004,85107.0,POINT (-76.53012650000001 3.4665796),Pits Detailing Wash - Av Sexta Cali,1,2026-01-05
